Serial,Time,Lat,Lon,Temp,Hm0,Hsig,Hmax,Tz,Tm02,Tm01,Tp,Dp,Dm,Dp_sp,Dm_sp,Qflag,Qcode,Percent,Dof
SPOT_30856C,12-Mar-2025 07:00:00, -23.47980, 152.07749, 26.94,  1.07,  1.03,  2.06,  4.29,  4.24,  4.83,  8.53, 53.04, 53.72, 23.75, 37.62,1,1,100,68 
SPOT_30856C,12-Mar-2025 07:30:00, -23.47959, 152.07809, 26.94,  1.16,  1.09,  1.74,  4.73,  4.56,  5.10,  8.53, 53.37, 58.51, 25.67, 36.01,1,1,100,68 
SPOT_30856C,12-Mar-2025 08:00:00, -23.47965, 152.07822, 26.94,  1.28,  1.17,  2.04,  4.80,  4.71,  5.20,  8.53, 63.06, 64.54, 29.64, 41.07,1,1,100,68 
SPOT_30856C,12-Mar-2025 08:30:00, -23.47966, 152.07824, 26.94,  1.28,  1.23,  2.09,  4.88,  4.70,  5.12,  5.69, 76.22, 68.11, 42.36, 47.90,1,1,100,68 
SPOT_30856C,12-Mar-2025 09:00:00, -23.47967, 152.07825, 26.92,  1.34,  1.27,  2.02,  5.09,  4.86,  5.30,  6.40, 66.56, 68.01, 38.93, 50.32,1,1,100,68 
SPOT_30856C,12-Mar-2025 09:30:00, -23.47968, 152.07825, 26.92,  1.22,  1.17,  2.01,  4.91,  4.79,  5.29,  8.53, 59.73, 65.28, 37.29, 52.25,1,1,100,68 
SPOT_30856C,12-Mar-2025 10:00:00, -23.47968, 152.07824, 26.90,  1.07,  1.02,  1.85,  4.67,  4.50,  4.99,  9.31, 65.36, 64.87, 46.74, 53.25,1,1,100,68 
SPOT_30856C,12-Mar-2025 10:30:00, -23.47968, 152.07823, 26.89,  1.08,  0.95,  1.60,  4.39,  4.47,  4.98,  8.53, 60.74, 65.25, 38.68, 47.69,1,1,100,68 
SPOT_30856C,12-Mar-2025 11:00:00, -23.47970, 152.07823, 26.89,  0.91,  0.81,  1.40,  4.27,  4.23,  4.77,  5.69, 66.64, 62.04, 45.85, 47.77,1,1,100,68 
SPOT_30856C,12-Mar-2025 11:30:00, -23.47970, 152.07818, 26.87,  0.84,  0.79,  1.26,  4.27,  4.16,  4.73,  8.53, 66.20, 64.75, 38.55, 44.40,1,1,100,68 
SPOT_30856C,12-Mar-2025 12:00:00, -23.47969, 152.07805, 26.88,  0.84,  0.77,  1.31,  4.32,  4.21,  4.84,  6.02, 66.77, 64.74, 30.06, 37.61,1,1,100,68 
SPOT_30856C,12-Mar-2025 12:30:00, -23.47995, 152.07769, 26.95,  0.74,  0.65,  1.08,  4.44,  4.38,  5.09,  6.40, 63.14, 56.34, 22.24, 39.69,1,1,100,68 
SPOT_30856C,12-Mar-2025 13:00:00, -23.47999, 152.07736, 27.07,  0.64,  0.59,  1.04,  4.30,  4.11,  4.85,  6.83, 43.26, 34.85, 42.14, 51.42,1,1,100,68 
SPOT_30856C,12-Mar-2025 13:30:00, -23.48001, 152.07736, 27.07,  0.67,  0.62,  0.85,  4.75,  4.30,  5.18,  7.88, 47.33, 38.91, 37.80, 51.63,1,1,100,68 
SPOT_30856C,12-Mar-2025 14:00:00, -23.48001, 152.07738, 27.09,  0.74,  0.66,  1.14,  4.56,  4.31,  5.21,  7.88, 49.81, 43.11, 36.04, 47.68,1,1,100,68 
SPOT_30856C,12-Mar-2025 14:30:00, -23.47997, 152.07742, 27.12,  0.80,  0.72,  1.26,  4.38,  4.07,  4.83,  8.53, 51.78, 44.68, 23.20, 40.50,1,1,100,68 
SPOT_30856C,12-Mar-2025 15:00:00, -23.47987, 152.07740, 27.15,  0.80,  0.75,  1.13,  4.46,  4.22,  5.02,  8.53, 50.94, 44.25, 21.24, 36.62,1,1,100,68 
SPOT_30856C,12-Mar-2025 15:30:00, -23.47993, 152.07737, 27.18,  0.84,  0.77,  1.24,  4.46,  4.31,  5.05,  7.88, 50.69, 43.92, 18.10, 34.92,1,1,100,68 
SPOT_30856C,12-Mar-2025 16:00:00, -23.47993, 152.07734, 27.13,  0.75,  0.70,  1.16,  4.53,  4.20,  5.11,  8.53, 45.97, 38.57, 29.06, 41.33,1,1,100,68 
SPOT_30856C,12-Mar-2025 16:30:00, -23.47991, 152.07734, 27.11,  0.71,  0.68,  1.17,  4.49,  4.19,  5.17,  8.53, 34.34, 31.96, 35.88, 43.87,1,1,100,68 
SPOT_30856C,12-Mar-2025 17:00:00, -23.47989, 152.07734, 27.10,  0.71,  0.64,  1.26,  4.24,  4.09,  5.00,  7.88, 39.71, 33.32, 37.21, 44.99,1,1,100,68 
SPOT_30856C,12-Mar-2025 17:30:00, -23.47990, 152.07734, 27.08,  0.77,  0.71,  1.28,  4.34,  4.01,  4.85,  7.88, 43.31, 35.95, 42.08, 44.97,1,1,100,68 
SPOT_30856C,12-Mar-2025 18:00:00, -23.47991, 152.07733, 27.06,  0.85,  0.77,  1.30,  4.45,  4.22,  5.12,  7.88, 43.02, 38.59, 38.63, 45.89,1,1,100,68 
SPOT_30856C,12-Mar-2025 18:30:00, -23.47988, 152.07734, 27.05,  0.87,  0.79,  1.24,  4.50,  4.24,  5.10,  7.88, 50.51, 44.60, 37.10, 44.80,1,1,100,68 
SPOT_30856C,12-Mar-2025 19:00:00, -23.47991, 152.07738, 27.05,  1.32,  0.92,  3.61,  4.43,  5.53,  7.80, 34.13,148.26, 61.29, 73.47, 62.66,4,6,100,68 
SPOT_30856C,12-Mar-2025 19:30:00, -23.47974, 152.07755, 27.04,  1.05,  0.98,  1.59,  4.43,  4.10,  4.81,  7.88, 54.00, 53.56, 17.75, 33.31,3,4,100,68 
SPOT_30856C,12-Mar-2025 20:00:00, -23.47955, 152.07809, 27.05,  1.17,  1.13,  1.90,  4.50,  4.31,  4.84,  6.83, 74.62, 73.41, 33.14, 35.94,1,1,100,68 
SPOT_30856C,12-Mar-2025 20:30:00, -23.47962, 152.07821, 27.05,  1.33,  1.25,  2.10,  4.77,  4.65,  5.15,  7.88, 65.34, 74.47, 33.39, 40.66,1,1,100,68 
SPOT_30856C,12-Mar-2025 21:00:00, -23.47965, 152.07821, 27.02,  1.39,  1.32,  2.05,  4.99,  4.95,  5.47,  8.53, 57.98, 71.69, 32.94, 42.80,1,1,100,68 
SPOT_30856C,12-Mar-2025 21:30:00, -23.47964, 152.07821, 26.99,  1.34,  1.27,  2.05,  4.93,  4.76,  5.21,  6.83, 78.89, 76.53, 34.99, 44.10,1,1,100,68 
SPOT_30856C,12-Mar-2025 22:00:00, -23.47962, 152.07821, 26.94,  1.31,  1.22,  2.36,  4.83,  4.90,  5.43,  7.31, 76.06, 75.40, 35.83, 44.69,1,1,100,68 
SPOT_30856C,12-Mar-2025 22:30:00, -23.47956, 152.07814, 26.91,  1.09,  0.99,  1.83,  4.58,  4.54,  5.13,  6.40, 72.16, 72.84, 31.27, 41.86,1,1,100,68 
SPOT_30856C,12-Mar-2025 23:00:00, -23.47961, 152.07815, 26.93,  0.90,  0.86,  1.49,  4.54,  4.24,  4.92,  7.31, 77.23, 70.97, 31.31, 42.54,1,1,100,68 
SPOT_30856C,12-Mar-2025 23:30:00, -23.47971, 152.07798, 26.91,  0.86,  0.81,  1.35,  4.23,  4.00,  4.67,  6.83, 64.53, 64.40, 23.38, 39.40,1,1,100,68 
SPOT_30856C,13-Mar-2025 00:00:00, -23.47995, 152.07735, 26.87,  0.81,  0.76,  1.34,  4.34,  4.10,  5.00,  8.53, 54.44, 50.85, 35.77, 53.21,1,1,100,68 
SPOT_30856C,13-Mar-2025 00:30:00, -23.48004, 152.07738, 26.92,  0.84,  0.79,  1.64,  4.44,  4.13,  4.95,  6.02, 46.58, 46.60, 49.13, 56.95,1,1,100,68 
SPOT_30856C,13-Mar-2025 01:00:00, -23.48000, 152.07735, 26.95,  0.89,  0.86,  1.44,  4.59,  4.29,  5.13,  7.31, 38.85, 42.39, 50.65, 58.20,1,1,100,68 
SPOT_30856C,13-Mar-2025 01:30:00, -23.47998, 152.07734, 26.97,  0.89,  0.83,  1.44,  4.74,  4.40,  5.25,  7.88, 35.81, 38.58, 51.13, 56.91,1,1,100,68 
SPOT_30856C,13-Mar-2025 02:00:00, -23.47996, 152.07734, 26.96,  0.91,  0.81,  1.16,  4.74,  4.68,  5.50,  6.83, 56.63, 34.06, 51.18, 56.56,1,1,100,68 
SPOT_30856C,13-Mar-2025 02:30:00, -23.47995, 152.07733, 26.97,  0.85,  0.82,  1.52,  5.04,  4.62,  5.38,  7.31, 30.89, 26.51, 47.93, 54.11,1,1,100,68 
SPOT_30856C,13-Mar-2025 03:00:00, -23.47994, 152.07732, 27.00,  0.77,  0.77,  1.46,  4.67,  4.28,  5.08,  6.83, 30.23, 19.71, 49.24, 52.89,1,1,100,68 
SPOT_30856C,13-Mar-2025 03:30:00, -23.47993, 152.07733, 26.99,  0.97,  0.85,  1.46,  4.67,  4.83,  5.55,  7.31, 35.36, 31.29, 41.71, 49.80,1,1,100,68 
SPOT_30856C,13-Mar-2025 04:00:00, -23.47990, 152.07733, 26.98,  1.00,  0.90,  1.59,  4.82,  4.68,  5.43,  6.83, 28.69, 24.97, 42.01, 46.99,1,1,100,68 
SPOT_30856C,13-Mar-2025 04:30:00, -23.47991, 152.07733, 26.96,  0.93,  0.85,  1.49,  4.73,  4.55,  5.37,  7.88, 28.37, 27.66, 42.63, 47.43,1,1,100,68 
SPOT_30856C,13-Mar-2025 05:00:00, -23.47989, 152.07732, 26.96,  0.94,  0.87,  1.85,  4.66,  4.56,  5.38,  7.88, 30.76, 29.68, 39.23, 48.96,1,1,100,68 
SPOT_30856C,13-Mar-2025 05:30:00, -23.47990, 152.07734, 26.95,  0.95,  0.89,  1.72,  4.56,  4.44,  5.20,  6.83, 42.89, 32.63, 41.40, 48.43,1,1,100,68 
SPOT_30856C,13-Mar-2025 06:00:00, -23.47990, 152.07734, 26.94,  0.94,  0.90,  1.51,  4.65,  4.21,  4.91,  6.83, 35.18, 34.31, 42.67, 49.03,1,1,100,68 
SPOT_30856C,13-Mar-2025 06:30:00, -23.47988, 152.07736, 26.92,  0.99,  0.94,  1.55,  4.61,  4.30,  5.08,  7.88, 44.32, 44.98, 32.46, 43.46,1,1,100,68 
SPOT_30856C,13-Mar-2025 07:00:00, -23.47968, 152.07741, 26.90,  1.06,  1.01,  1.62,  4.84,  4.53,  5.24,  8.53, 55.33, 50.35, 20.29, 31.89,1,1,100,68 
SPOT_30856C,13-Mar-2025 07:30:00, -23.47947, 152.07775, 26.91,  1.03,  0.96,  1.92,  4.51,  4.41,  5.07,  7.88, 64.46, 59.81, 27.04, 36.71,1,1,100,68 
SPOT_30856C,13-Mar-2025 08:00:00, -23.47956, 152.07814, 26.93,  1.23,  1.10,  1.87,  4.59,  4.55,  5.16,  7.88, 72.19, 73.33, 35.98, 42.65,1,1,100,68 
SPOT_30856C,13-Mar-2025 08:30:00, -23.47958, 152.07818, 26.94,  1.38,  1.21,  1.99,  4.57,  4.72,  5.24,  6.40, 76.06, 73.04, 33.83, 43.27,1,1,100,68 
SPOT_30856C,13-Mar-2025 09:00:00, -23.47962, 152.07819, 26.95,  1.29,  1.19,  2.28,  4.86,  4.75,  5.32,  8.53, 60.87, 70.97, 33.00, 43.11,1,1,100,68 
SPOT_30856C,13-Mar-2025 09:30:00, -23.47967, 152.07821, 26.95,  1.18,  1.12,  1.98,  4.90,  4.72,  5.29,  8.53, 67.35, 72.11, 34.54, 47.60,1,1,100,68 
SPOT_30856C,13-Mar-2025 10:00:00, -23.47968, 152.07822, 26.95,  1.13,  1.06,  1.81,  4.92,  4.67,  5.22,  8.53, 63.21, 70.28, 34.80, 49.45,1,1,100,68 
SPOT_30856C,13-Mar-2025 10:30:00, -23.47966, 152.07822, 26.88,  1.07,  1.03,  1.75,  4.90,  4.70,  5.25,  7.88, 71.82, 70.62, 37.05, 50.32,1,1,100,68 
SPOT_30856C,13-Mar-2025 11:00:00, -23.47965, 152.07822, 26.84,  0.94,  0.90,  1.64,  4.41,  4.26,  4.82,  8.53, 66.75, 65.76, 40.26, 52.92,1,1,100,68 
SPOT_30856C,13-Mar-2025 11:30:00, -23.47968, 152.07822, 26.87,  0.91,  0.86,  1.42,  4.56,  4.37,  4.95,  6.40, 69.87, 68.71, 44.42, 47.46,1,1,100,68 
SPOT_30856C,13-Mar-2025 12:00:00, -23.47962, 152.07786, 26.96,  0.85,  0.77,  1.25,  4.39,  4.13,  4.75,  5.69, 58.00, 56.71, 27.91, 39.52,1,1,100,68 
SPOT_30856C,13-Mar-2025 12:30:00, -23.47989, 152.07736, 27.02,  0.74,  0.68,  1.16,  4.25,  4.16,  4.96,  8.53, 49.76, 33.99, 38.88, 49.32,1,1,100,68 
SPOT_30856C,13-Mar-2025 13:00:00, -23.48002, 152.07738, 26.97,  0.74,  0.69,  1.00,  4.28,  3.95,  4.76,  6.40, 30.78, 39.88, 45.10, 55.49,1,1,100,68 
SPOT_30856C,13-Mar-2025 13:30:00, -23.48003, 152.07738, 27.08,  0.74,  0.69,  1.25,  4.28,  3.96,  4.80,  6.40, 37.42, 35.00, 44.05, 56.21,1,1,100,68 
SPOT_30856C,13-Mar-2025 14:00:00, -23.47995, 152.07735, 27.16,  0.81,  0.79,  1.49,  4.55,  4.09,  4.83,  7.88, 35.62, 30.37, 31.06, 45.72,1,1,100,68 
SPOT_30856C,13-Mar-2025 14:30:00, -23.48001, 152.07737, 27.17,  0.82,  0.79,  1.97,  4.37,  4.02,  4.72,  6.83, 43.71, 37.01, 36.66, 46.11,1,1,100,68 
SPOT_30856C,13-Mar-2025 15:00:00, -23.48001, 152.07735, 27.19,  0.83,  0.78,  1.70,  4.49,  4.30,  5.07,  6.02, 43.20, 35.23, 30.58, 45.09,1,1,100,68 
SPOT_30856C,13-Mar-2025 15:30:00, -23.47991, 152.07733, 27.19,  0.95,  0.83,  1.53,  4.61,  4.44,  5.22,  8.53, 38.91, 34.53, 27.39, 39.13,1,1,100,68 
SPOT_30856C,13-Mar-2025 16:00:00, -23.47992, 152.07733, 27.14,  0.83,  0.78,  1.52,  4.57,  4.24,  5.04,  7.88, 25.28, 25.94, 35.73, 43.86,1,1,100,68 
SPOT_30856C,13-Mar-2025 16:30:00, -23.47992, 152.07733, 27.03,  0.82,  0.74,  1.40,  4.78,  4.49,  5.36,  7.31, 31.63, 25.05, 43.97, 49.80,1,1,100,68 
SPOT_30856C,13-Mar-2025 17:00:00, -23.47994, 152.07733, 27.01,  0.77,  0.74,  1.23,  4.70,  4.42,  5.26,  6.02, 24.67, 24.41, 50.60, 52.48,1,1,100,68 
SPOT_30856C,13-Mar-2025 17:30:00, -23.47995, 152.07732, 27.03,  0.83,  0.78,  1.36,  4.88,  4.43,  5.30,  7.88, 22.15, 20.70, 46.76, 50.64,1,1,100,68 
SPOT_30856C,13-Mar-2025 18:00:00, -23.47993, 152.07732, 27.01,  0.82,  0.78,  1.38,  4.53,  4.35,  5.26,  7.88, 21.48, 26.37, 43.60, 50.67,1,1,100,68 
SPOT_30856C,13-Mar-2025 18:30:00, -23.47992, 152.07733, 27.00,  0.87,  0.84,  1.58,  4.97,  4.54,  5.46,  7.31, 25.84, 27.08, 42.14, 47.74,1,1,100,68 
SPOT_30856C,13-Mar-2025 19:00:00, -23.47989, 152.07734, 27.00,  0.98,  0.89,  1.42,  4.61,  4.48,  5.27,  7.31, 40.06, 38.25, 35.69, 43.60,1,1,100,68 
SPOT_30856C,13-Mar-2025 19:30:00, -23.47983, 152.07735, 26.99,  0.99,  0.97,  1.62,  4.59,  4.21,  4.96,  7.88, 50.65, 47.78, 27.59, 41.47,1,1,100,68 
SPOT_30856C,13-Mar-2025 20:00:00, -23.47967, 152.07749, 26.98,  1.11,  1.04,  1.85,  4.64,  4.36,  4.97,  6.83, 48.38, 49.77, 21.42, 33.44,1,1,100,68 
SPOT_30856C,13-Mar-2025 20:30:00, -23.47956, 152.07810, 26.98,  1.21,  1.14,  1.76,  4.95,  4.68,  5.29,  7.88, 65.91, 65.51, 31.25, 37.37,1,1,100,68 
SPOT_30856C,13-Mar-2025 21:00:00, -23.47963, 152.07820, 26.98,  1.32,  1.24,  2.06,  4.83,  4.80,  5.33,  7.31, 62.18, 65.70, 34.35, 43.24,1,1,100,68 
SPOT_30856C,13-Mar-2025 21:30:00, -23.47964, 152.07822, 26.97,  1.25,  1.21,  2.05,  5.00,  4.88,  5.40,  7.31, 60.37, 65.69, 37.84, 47.24,1,1,100,68 
SPOT_30856C,13-Mar-2025 22:00:00, -23.47963, 152.07822, 26.93,  1.32,  1.22,  1.93,  5.05,  4.95,  5.45,  7.88, 62.98, 67.68, 35.53, 46.38,1,1,100,68 
SPOT_30856C,13-Mar-2025 22:30:00, -23.47964, 152.07822, 26.89,  1.33,  1.17,  2.34,  5.20,  5.04,  5.57,  6.83, 67.39, 70.88, 33.44, 47.01,1,1,100,68 
SPOT_30856C,13-Mar-2025 23:00:00, -23.47962, 152.07821, 26.88,  1.07,  1.01,  1.61,  4.86,  4.69,  5.33,  7.31, 62.50, 67.99, 41.28, 50.70,1,1,100,68 
SPOT_30856C,13-Mar-2025 23:30:00, -23.47964, 152.07821, 26.89,  1.06,  1.00,  1.53,  4.84,  4.62,  5.18,  7.31, 66.28, 65.52, 37.31, 44.46,1,1,100,68 
SPOT_30856C,14-Mar-2025 00:00:00, -23.47975, 152.07819, 26.90,  0.89,  0.82,  1.42,  4.30,  4.17,  4.77,  6.83, 56.21, 57.93, 26.11, 37.60,1,1,100,68 
SPOT_30856C,14-Mar-2025 00:30:00, -23.47998, 152.07793, 26.91,  0.86,  0.78,  1.32,  4.28,  4.04,  4.72,  6.40, 54.24, 56.21, 25.34, 39.47,1,1,100,68 
SPOT_30856C,14-Mar-2025 01:00:00, -23.48004, 152.07745, 26.84,  0.81,  0.73,  1.26,  4.40,  3.98,  4.75,  6.83, 50.44, 51.25, 36.11, 49.61,1,1,100,68 
SPOT_30856C,14-Mar-2025 01:30:00, -23.47997, 152.07735, 26.85,  0.75,  0.70,  1.14,  4.21,  3.93,  4.72,  7.88, 45.25, 39.17, 49.55, 57.80,1,1,100,68 
SPOT_30856C,14-Mar-2025 02:00:00, -23.48001, 152.07737, 26.88,  0.81,  0.76,  1.29,  4.44,  4.16,  4.95,  6.02, 38.81, 37.56, 43.40, 57.18,1,1,100,68 
SPOT_30856C,14-Mar-2025 02:30:00, -23.48000, 152.07736, 26.89,  0.84,  0.79,  1.24,  4.39,  4.20,  4.99,  7.31, 40.87, 36.86, 45.17, 55.26,1,1,100,68 
SPOT_30856C,14-Mar-2025 03:00:00, -23.48001, 152.07736, 26.88,  0.83,  0.75,  1.22,  4.39,  4.29,  5.10,  6.40, 27.65, 30.44, 54.24, 58.14,1,1,100,68 
SPOT_30856C,14-Mar-2025 03:30:00, -23.48000, 152.07736, 26.88,  0.85,  0.81,  1.31,  4.46,  4.23,  5.12,  6.83, 32.40, 28.02, 52.76, 57.76,1,1,100,68 
SPOT_30856C,14-Mar-2025 04:00:00, -23.47996, 152.07734, 26.86,  0.93,  0.83,  1.56,  4.63,  4.59,  5.39,  6.83, 29.72, 29.13, 46.54, 51.29,1,1,100,68 
SPOT_30856C,14-Mar-2025 04:30:00, -23.47990, 152.07732, 26.90,  1.70,  0.92,  6.11,  5.05,  7.92, 11.72, 25.60,114.29, 76.01, 64.56, 67.36,4,6,100,68 
SPOT_30856C,14-Mar-2025 05:00:00, -23.47992, 152.07732, 26.90,  0.90,  0.86,  1.47,  4.94,  4.61,  5.42,  6.83, 32.73, 28.21, 49.64, 54.77,3,4,100,68 
SPOT_30856C,14-Mar-2025 05:30:00, -23.47994, 152.07733, 26.92,  0.89,  0.83,  1.40,  4.58,  4.40,  5.19,  7.31, 17.78, 31.46, 50.40, 56.11,1,1,100,68 
SPOT_30856C,14-Mar-2025 06:00:00, -23.47996, 152.07734, 26.91,  1.07,  0.95,  1.58,  4.99,  4.71,  5.58,  7.31, 40.95, 46.82, 53.18, 60.37,1,1,100,68 
SPOT_30856C,14-Mar-2025 06:30:00, -23.47995, 152.07734, 26.91,  1.00,  0.90,  1.55,  4.66,  4.42,  5.18,  7.31, 31.32, 39.97, 45.76, 54.60,1,1,100,68 
SPOT_30856C,14-Mar-2025 07:00:00, -23.47995, 152.07735, 26.90,  1.05,  0.97,  1.64,  4.34,  4.38,  5.07,  6.83, 46.95, 48.63, 39.74, 49.56,1,1,100,68 
SPOT_30856C,14-Mar-2025 07:30:00, -23.47991, 152.07735, 26.89,  1.06,  0.99,  1.54,  4.63,  4.36,  5.03,  6.40, 48.15, 53.06, 35.75, 45.13,1,1,100,68 
SPOT_30856C,14-Mar-2025 08:00:00, -23.47976, 152.07739, 26.89,  1.02,  1.01,  2.14,  4.54,  4.27,  4.97,  6.40, 53.64, 53.36, 25.32, 38.64,1,1,100,68 
SPOT_30856C,14-Mar-2025 08:30:00, -23.47947, 152.07780, 26.89,  1.21,  1.17,  2.02,  4.75,  4.54,  5.14,  6.83, 60.35, 60.33, 24.07, 32.60,1,1,100,68 
SPOT_30856C,14-Mar-2025 09:00:00, -23.47959, 152.07815, 26.91,  1.11,  1.05,  1.81,  4.47,  4.25,  4.77,  6.02, 80.97, 77.30, 34.27, 42.04,1,1,100,68 
SPOT_30856C,14-Mar-2025 09:30:00, -23.47962, 152.07820, 26.91,  1.30,  1.22,  2.26,  4.82,  4.62,  5.07,  6.02, 82.50, 78.55, 36.03, 45.56,1,1,100,68 
SPOT_30856C,14-Mar-2025 10:00:00, -23.47963, 152.07820, 26.91,  1.32,  1.22,  1.98,  5.02,  4.81,  5.34,  7.31, 76.23, 76.49, 36.95, 46.07,1,1,100,68 
SPOT_30856C,14-Mar-2025 10:30:00, -23.47961, 152.07820, 26.91,  1.14,  1.09,  1.88,  4.99,  4.74,  5.30,  5.39, 94.14, 80.11, 47.54, 49.64,1,1,100,68 
SPOT_30856C,14-Mar-2025 11:00:00, -23.47961, 152.07820, 26.81,  1.00,  0.97,  1.44,  4.65,  4.45,  4.95,  6.83, 68.79, 77.40, 44.89, 52.65,1,1,100,68 
SPOT_30856C,14-Mar-2025 11:30:00, -23.47960, 152.07817, 26.68,  0.85,  0.77,  1.47,  4.40,  4.31,  4.97,  6.83, 75.67, 74.29, 40.22, 48.84,1,1,100,68 
SPOT_30856C,14-Mar-2025 12:00:00, -23.47975, 152.07820, 26.75,  0.86,  0.80,  1.19,  4.29,  4.00,  4.63,  6.83, 60.95, 65.35, 35.81, 41.86,1,1,100,68 
SPOT_30856C,14-Mar-2025 12:30:00, -23.48001, 152.07778, 26.86,  0.81,  0.74,  1.31,  4.07,  3.83,  4.52,  6.83, 62.02, 56.64, 25.81, 45.97,1,1,100,68 
SPOT_30856C,14-Mar-2025 13:00:00, -23.47995, 152.07733, 26.85,  0.75,  0.69,  1.20,  4.23,  4.09,  4.85,  7.31, 57.85, 39.68, 38.66, 52.30,1,1,100,68 
SPOT_30856C,14-Mar-2025 13:30:00, -23.48007, 152.07739, 26.90,  0.83,  0.76,  1.34,  4.66,  4.47,  5.19,  7.31, 44.19, 41.16, 36.48, 50.18,1,1,100,68 
SPOT_30856C,14-Mar-2025 14:00:00, -23.48001, 152.07736, 26.94,  0.81,  0.76,  1.13,  4.63,  4.44,  5.25,  7.31, 48.05, 33.55, 38.31, 51.16,1,1,100,68 
SPOT_30856C,14-Mar-2025 14:30:00, -23.48002, 152.07735, 26.97,  0.77,  0.72,  1.28,  4.59,  4.26,  5.12,  7.88, 44.27, 28.45, 45.96, 56.64,1,1,100,68 
SPOT_30856C,14-Mar-2025 15:00:00, -23.48003, 152.07733, 26.96,  0.83,  0.77,  1.27,  4.65,  4.25,  5.01,  6.83, 44.91, 29.70, 58.24, 59.56,1,1,100,68 
SPOT_30856C,14-Mar-2025 15:30:00, -23.48002, 152.07732, 26.94,  0.80,  0.74,  1.17,  4.20,  4.17,  4.99,  6.83, 54.37, 34.20, 58.19, 61.57,1,1,100,68 
SPOT_30856C,14-Mar-2025 16:00:00, -23.47994, 152.07732, 26.93,  0.90,  0.83,  1.48,  4.40,  4.23,  5.07,  7.31, 21.70, 22.57, 41.31, 49.00,1,1,100,68 
SPOT_30856C,14-Mar-2025 16:30:00, -23.47992, 152.07733, 26.91,  0.85,  0.80,  1.44,  4.34,  4.27,  5.08,  6.83, 30.67, 30.49, 36.36, 49.29,1,1,100,68 
SPOT_30856C,14-Mar-2025 17:00:00, -23.47992, 152.07732, 26.90,  0.88,  0.78,  1.49,  4.44,  4.33,  5.20,  7.31, 46.27, 33.19, 49.46, 52.39,1,1,100,68 
SPOT_30856C,14-Mar-2025 17:30:00, -23.47992, 152.07732, 26.88,  0.91,  0.85,  1.44,  4.71,  4.33,  5.13,  7.31, 23.53, 27.51, 36.35, 46.24,1,1,100,68 
SPOT_30856C,14-Mar-2025 18:00:00, -23.47990, 152.07732, 26.88,  0.90,  0.82,  1.36,  4.67,  4.36,  5.26,  7.88, 21.57, 27.67, 39.92, 48.35,1,1,100,68 
SPOT_30856C,14-Mar-2025 18:30:00, -23.47990, 152.07732, 26.88,  0.82,  0.78,  1.54,  4.37,  4.14,  4.94,  7.31, 20.07, 26.49, 38.63, 51.37,1,1,100,68 
SPOT_30856C,14-Mar-2025 19:00:00, -23.47989, 152.07732, 26.89,  0.92,  0.88,  1.38,  4.67,  4.46,  5.35,  7.31, 23.81, 30.72, 39.40, 48.83,1,1,100,68 
SPOT_30856C,14-Mar-2025 19:30:00, -23.47987, 152.07733, 26.88,  0.95,  0.90,  1.43,  4.42,  4.25,  4.98,  6.83, 45.25, 40.99, 37.06, 45.50,1,1,100,68 
SPOT_30856C,14-Mar-2025 20:00:00, -23.47988, 152.07735, 26.86,  1.07,  0.98,  1.61,  4.66,  4.47,  5.21,  6.83, 52.86, 50.53, 37.12, 42.78,1,1,100,68 
SPOT_30856C,14-Mar-2025 20:30:00, -23.47986, 152.07760, 26.87,  1.05,  0.96,  1.65,  4.32,  4.29,  5.07,  7.88, 55.53, 52.84, 24.87, 38.82,1,1,100,68 
SPOT_30856C,14-Mar-2025 21:00:00, -23.47960, 152.07812, 26.85,  1.25,  1.14,  1.76,  4.53,  4.55,  5.14,  7.88, 65.39, 67.88, 22.97, 32.87,1,1,100,68 
SPOT_30856C,14-Mar-2025 21:30:00, -23.47964, 152.07821, 26.86,  1.40,  1.28,  2.26,  4.91,  4.80,  5.28,  6.83, 65.65, 69.80, 31.43, 39.05,1,1,100,68 
SPOT_30856C,14-Mar-2025 22:00:00, -23.47963, 152.07822, 26.85,  1.53,  1.36,  2.33,  5.15,  5.21,  5.74,  7.31, 65.39, 68.40, 34.54, 41.31,1,1,100,68 
SPOT_30856C,14-Mar-2025 22:30:00, -23.47962, 152.07822, 26.82,  1.36,  1.26,  2.14,  5.27,  5.13,  5.61,  7.31, 70.29, 75.09, 35.44, 47.43,1,1,100,68 
SPOT_30856C,14-Mar-2025 23:00:00, -23.47962, 152.07821, 26.78,  1.34,  1.30,  2.10,  5.36,  5.26,  5.80,  7.31, 61.86, 68.18, 36.98, 46.45,1,1,100,68 
SPOT_30856C,14-Mar-2025 23:30:00, -23.47960, 152.07820, 26.65,  1.21,  1.08,  1.96,  5.05,  5.01,  5.59,  7.31, 76.37, 72.63, 38.18, 46.31,1,1,100,68 
SPOT_30856C,15-Mar-2025 00:00:00, -23.47957, 152.07817, 26.74,  0.95,  0.90,  1.55,  4.52,  4.32,  4.95,  7.88, 68.99, 69.09, 37.43, 46.15,1,1,100,68 
SPOT_30856C,15-Mar-2025 00:30:00, -23.47954, 152.07776, 26.60,  0.83,  0.79,  1.38,  4.10,  4.01,  4.71,  6.40, 63.26, 64.11, 32.86, 42.39,1,1,100,68 
